Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
4988974413,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,Jacoby Brissett (41033949),Ashton Jeanty (41034042),Kyren Williams (41034034),Darnell Mooney (41034326),Jaxon Smith-Njigba (41034266),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),RJ Harvey (41034050),Saints (41034966),,WR,Brenden Rice (41034668),Brenden Rice,41034668,WR/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,LV,0
,,,,,,,,,,,,,,WR,Cody White (41034660),Cody White,41034660,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,SEA,2.68
,,,,,,,,,,,,,,WR,Jake Bobo (41034662),Jake Bobo,41034662,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,SEA,0.57
,,,,,,,,,,,,,,WR,Dareke Young (41034664),Dareke Young,41034664,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,SEA,1.13
,,,,,,,,,,,,,,WR,Tory Horton (41034666),Tory Horton,41034666,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,SEA,8.14
,,,,,,,,,,,,,,WR,Courtney Jackson (41034670),Courtney Jackson,41034670,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,SEA,0
,,,,,,,,,,,,,,WR,Ricky White III (41034672),Ricky White III,41034672,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,SEA,0
,,,,,,,,,,,,,,WR,Jimmy Holiday (41034674),Jimmy Holiday,41034674,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,SEA,0
,,,,,,,,,,,,,,WR,Dylan Drummond (41034676),Dylan Drummond,41034676,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,ATL,1.52
,,,,,,,,,,,,,,WR,Jamal Agnew (41034678),Jamal Agnew,41034678,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,ATL,-0.1
,,,,,,,,,,,,,,WR,Deven Thompkins (41034680),Deven Thompkins,41034680,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,ATL,2.4
,,,,,,,,,,,,,,WR,KhaDarel Hodge (41034682),KhaDarel Hodge,41034682,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,ATL,0.61
,,,,,,,,,,,,,,WR,Casey Washington (41034684),Casey Washington,41034684,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,ATL,2.2
,,,,,,,,,,,,,,WR,Nick Nash (41034686),Nick Nash,41034686,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,ATL,0
,,,,,,,,,,,,,,WR,Chris Blair (41034688),Chris Blair,41034688,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,ATL,0
,,,,,,,,,,,,,,WR,K.J. Osborn (41034690),K.J. Osborn,41034690,WR/FLEX,3000,SEA@ATL 12/07/2025 01:00PM ET,ATL,0
,,,,,,,,,,,,,,WR,Devontez Walker (41034632),Devontez Walker,41034632,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,BAL,3.12
,,,,,,,,,,,,,,WR,Tylan Wallace (41034634),Tylan Wallace,41034634,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,BAL,1.32
,,,,,,,,,,,,,,WR,LaJohntay Wester (41034636),LaJohntay Wester,41034636,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,BAL,-0.08
,,,,,,,,,,,,,,WR,Dayton Wade (41034638),Dayton Wade,41034638,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,Cornelius Johnson (41034640),Cornelius Johnson,41034640,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,Keith Kirkwood (41034642),Keith Kirkwood,41034642,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,BAL,0
,,,,,,,,,,,,,,WR,Roman Wilson (41034644),Roman Wilson,41034644,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,PIT,3.3
,,,,,,,,,,,,,,WR,Ben Skowronek (41034646),Ben Skowronek,41034646,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,PIT,1.22
,,,,,,,,,,,,,,WR,Scotty Miller (41034648),Scotty Miller,41034648,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,PIT,0.24
,,,,,,,,,,,,,,WR,Ke'Shawn Williams (41034650),Ke'Shawn Williams,41034650,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,PIT,-0.12
,,,,,,,,,,,,,,WR,Marquez Valdes-Scantling (41034652),Marquez Valdes-Scantling,41034652,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,PIT,1.6
,,,,,,,,,,,,,,WR,Max Hurleman (41034654),Max Hurleman,41034654,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,PIT,0
,,,,,,,,,,,,,,WR,John Rhys Plumlee (41034656),John Rhys Plumlee,41034656,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,PIT,0
,,,,,,,,,,,,,,WR,Cornell Powell (41034658),Cornell Powell,41034658,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,PIT,0
,,,,,,,,,,,,,,WR,Xavier Restrepo (41034604),Xavier Restrepo,41034604,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,TEN,3.55
,,,,,,,,,,,,,,WR,James Proche II (41034606),James Proche II,41034606,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,TEN,2.38
,,,,,,,,,,,,,,WR,Mason Kinsey (41034608),Mason Kinsey,41034608,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,TEN,0.48
,,,,,,,,,,,,,,WR,Calvin Ridley (41034610),Calvin Ridley,41034610,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,TEN,7.19
,,,,,,,,,,,,,,WR,Bryce Oliver (41034612),Bryce Oliver,41034612,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,TEN,0.9
,,,,,,,,,,,,,,WR,Hal Presley III (41034614),Hal Presley III,41034614,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,TEN,0
,,,,,,,,,,,,,,WR,Lance McCutcheon (41034616),Lance McCutcheon,41034616,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,TEN,0
,,,,,,,,,,,,,,WR,Isaiah Bond (41034618),Isaiah Bond,41034618,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,CLE,3.32
,,,,,,,,,,,,,,WR,Malachi Corley (41034620),Malachi Corley,41034620,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,CLE,2.01
,,,,,,,,,,,,,,WR,Gage Larvadain (41034622),Gage Larvadain,41034622,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,CLE,0.98
,,,,,,,,,,,,,,WR,Jamari Thrash (41034624),Jamari Thrash,41034624,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,CLE,2.3
,,,,,,,,,,,,,,WR,DeAndre Carter (41034626),DeAndre Carter,41034626,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,CLE,0
,,,,,,,,,,,,,,WR,Kaden Davis (41034628),Kaden Davis,41034628,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,CLE,0
,,,,,,,,,,,,,,WR,Luke Floriea (41034630),Luke Floriea,41034630,WR/FLEX,3000,TEN@CLE 12/07/2025 01:00PM ET,CLE,0
,,,,,,,,,,,,,,WR,Savion Williams (41034582),Savion Williams,41034582,WR/FLEX,3000,CHI@GB 12/07/2025 04:25PM ET,GB,2.33
,,,,,,,,,,,,,,WR,Malik Heath (41034584),Malik Heath,41034584,WR/FLEX,3000,CHI@GB 12/07/2025 04:25PM ET,GB,1.33
,,,,,,,,,,,,,,WR,Will Sheppard (41034586),Will Sheppard,41034586,WR/FLEX,3000,CHI@GB 12/07/2025 04:25PM ET,GB,0
,,,,,,,,,,,,,,WR,Michael Woods II (41034588),Michael Woods II,41034588,WR/FLEX,3000,CHI@GB 12/07/2025 04:25PM ET,GB,0
,,,,,,,,,,,,,,WR,Isaiah Neyor (41034590),Isaiah Neyor,41034590,WR/FLEX,3000,CHI@GB 12/07/2025 04:25PM ET,GB,0
,,,,,,,,,,,,,,WR,Jakobie Keeney-James (41034592),Jakobie Keeney-James,41034592,WR/FLEX,3000,CHI@GB 12/07/2025 04:25PM ET,GB,0
,,,,,,,,,,,,,,WR,Olamide Zaccheaus (41034594),Olamide Zaccheaus,41034594,WR/FLEX,3000,CHI@GB 12/07/2025 04:25PM ET,CHI,5.9
,,,,,,,,,,,,,,WR,Devin Duvernay (41034596),Devin Duvernay,41034596,WR/FLEX,3000,CHI@GB 12/07/2025 04:25PM ET,CHI,0.1
,,,,,,,,,,,,,,WR,Jahdae Walker (41034598),Jahdae Walker,41034598,WR/FLEX,3000,CHI@GB 12/07/2025 04:25PM ET,CHI,0
,,,,,,,,,,,,,,WR,JP Richardson (41034600),JP Richardson,41034600,WR/FLEX,3000,CHI@GB 12/07/2025 04:25PM ET,CHI,0
,,,,,,,,,,,,,,WR,Maurice Alexander (41034602),Maurice Alexander,41034602,WR/FLEX,3000,CHI@GB 12/07/2025 04:25PM ET,CHI,0
,,,,,,,,,,,,,,WR,Austin Trammell (41034558),Austin Trammell,41034558,WR/FLEX,3000,IND@JAX 12/07/2025 01:00PM ET,JAX,1.52
,,,,,,,,,,,,,,WR,Dyami Brown (41034560),Dyami Brown,41034560,WR/FLEX,3000,IND@JAX 12/07/2025 01:00PM ET,JAX,4.95
,,,,,,,,,,,,,,WR,Travis Hunter (41034562),Travis Hunter,41034562,WR/FLEX,3000,IND@JAX 12/07/2025 01:00PM ET,JAX,9.54
,,,,,,,,,,,,,,WR,Joshua Cephus (41034564),Joshua Cephus,41034564,WR/FLEX,3000,IND@JAX 12/07/2025 01:00PM ET,JAX,0
,,,,,,,,,,,,,,WR,Chandler Brayboy (41034566),Chandler Brayboy,41034566,WR/FLEX,3000,IND@JAX 12/07/2025 01:00PM ET,JAX,0
,,,,,,,,,,,,,,WR,Tim Jones (41034568),Tim Jones,41034568,WR/FLEX,3000,IND@JAX 12/07/2025 01:00PM ET,JAX,0.62
,,,,,,,,,,,,,,WR,Anthony Gould (41034570),Anthony Gould,41034570,WR/FLEX,3000,IND@JAX 12/07/2025 01:00PM ET,IND,0.13
,,,,,,,,,,,,,,WR,Laquon Treadwell (41034572),Laquon Treadwell,41034572,WR/FLEX,3000,IND@JAX 12/07/2025 01:00PM ET,IND,0
,,,,,,,,,,,,,,WR,Ashton Dulin (41034574),Ashton Dulin,41034574,WR/FLEX,3000,IND@JAX 12/07/2025 01:00PM ET,IND,2
,,,,,,,,,,,,,,WR,D.J. Montgomery (41034576),D.J. Montgomery,41034576,WR/FLEX,3000,IND@JAX 12/07/2025 01:00PM ET,IND,0
,,,,,,,,,,,,,,WR,Eli Pancol (41034578),Eli Pancol,41034578,WR/FLEX,3000,IND@JAX 12/07/2025 01:00PM ET,IND,0
,,,,,,,,,,,,,,WR,Coleman Owen (41034580),Coleman Owen,41034580,WR/FLEX,3000,IND@JAX 12/07/2025 01:00PM ET,IND,0
,,,,,,,,,,,,,,WR,Jalen Nailor (41034408),Jalen Nailor,41034408,WR/FLEX,3000,WAS@MIN 12/07/2025 01:00PM ET,MIN,5.86
,,,,,,,,,,,,,,WR,Chris Moore (41034536),Chris Moore,41034536,WR/FLEX,3000,WAS@MIN 12/07/2025 01:00PM ET,WAS,3.28
,,,,,,,,,,,,,,WR,Noah Brown (41034538),Noah Brown,41034538,WR/FLEX,3000,WAS@MIN 12/07/2025 01:00PM ET,WAS,3.3
,,,,,,,,,,,,,,WR,Luke McCaffrey (41034540),Luke McCaffrey,41034540,WR/FLEX,3000,WAS@MIN 12/07/2025 01:00PM ET,WAS,5.7
,,,,,,,,,,,,,,WR,Jacoby Jones (41034542),Jacoby Jones,41034542,WR/FLEX,3000,WAS@MIN 12/07/2025 01:00PM ET,WAS,3.5
,,,,,,,,,,,,,,WR,River Cracraft (41034544),River Cracraft,41034544,WR/FLEX,3000,WAS@MIN 12/07/2025 01:00PM ET,WAS,0
,,,,,,,,,,,,,,WR,Tai Felton (41034546),Tai Felton,41034546,WR/FLEX,3000,WAS@MIN 12/07/2025 01:00PM ET,MIN,0.16
,,,,,,,,,,,,,,WR,Myles Price (41034548),Myles Price,41034548,WR/FLEX,3000,WAS@MIN 12/07/2025 01:00PM ET,MIN,-0.25
,,,,,,,,,,,,,,WR,Rondale Moore (41034552),Rondale Moore,41034552,WR/FLEX,3000,WAS@MIN 12/07/2025 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Jeshaun Jones (41034554),Jeshaun Jones,41034554,WR/FLEX,3000,WAS@MIN 12/07/2025 01:00PM ET,MIN,0
,,,,,,,,,,,,,,WR,Dontae Fleming (41034556),Dontae Fleming,41034556,WR/FLEX,3000,WAS@MIN 12/07/2025 01:00PM ET,MIN,0
,,,,,,,,,,,,,,DST,Vikings  (41034958),Vikings ,41034958,DST,3000,WAS@MIN 12/07/2025 01:00PM ET,MIN,6.08
,,,,,,,,,,,,,,WR,Allen Lazard (41034500),Allen Lazard,41034500,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,2.68
,,,,,,,,,,,,,,WR,Isaiah Williams (41034502),Isaiah Williams,41034502,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,1.66
,,,,,,,,,,,,,,WR,Tyler Johnson (41034504),Tyler Johnson,41034504,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,3.47
,,,,,,,,,,,,,,WR,Arian Smith (41034506),Arian Smith,41034506,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,1.07
,,,,,,,,,,,,,,WR,Garrett Wilson (41034508),Garrett Wilson,41034508,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,14.21
,,,,,,,,,,,,,,WR,Josh Reynolds (41034510),Josh Reynolds,41034510,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,4.62
,,,,,,,,,,,,,,WR,Irvin Charles (41034512),Irvin Charles,41034512,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,0
,,,,,,,,,,,,,,WR,Quentin Skinner (41034514),Quentin Skinner,41034514,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,0
,,,,,,,,,,,,,,WR,Trenton Irwin (41034516),Trenton Irwin,41034516,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,0
,,,,,,,,,,,,,,WR,Jamaal Pritchett (41034518),Jamaal Pritchett,41034518,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,0
,,,,,,,,,,,,,,WR,Brandon Smith (41034520),Brandon Smith,41034520,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,0
,,,,,,,,,,,,,,WR,Nick Westbrook-Ikhine (41034522),Nick Westbrook-Ikhine,41034522,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,1.66
,,,,,,,,,,,,,,WR,Dee Eskridge (41034524),Dee Eskridge,41034524,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,0.92
,,,,,,,,,,,,,,WR,Cedrick Wilson Jr. (41034526),Cedrick Wilson Jr.,41034526,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,1.1
,,,,,,,,,,,,,,WR,Tahj Washington (41034528),Tahj Washington,41034528,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,0.28
,,,,,,,,,,,,,,WR,Tyreek Hill (41034530),Tyreek Hill,41034530,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,14.12
,,,,,,,,,,,,,,WR,A.J. Henning (41034532),A.J. Henning,41034532,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,0
,,,,,,,,,,,,,,WR,Theo Wease Jr. (41034534),Theo Wease Jr.,41034534,WR/FLEX,3000,MIA@NYJ 12/07/2025 01:00PM ET,MIA,0
,,,,,,,,,,,,,,WR,Ryan Miller (41034472),Ryan Miller,41034472,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,TB,0.95
,,,,,,,,,,,,,,WR,Kameron Johnson (41034474),Kameron Johnson,41034474,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,TB,1.46
,,,,,,,,,,,,,,WR,Jaden Smith (41034476),Jaden Smith,41034476,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,TB,0
,,,,,,,,,,,,,,WR,Garrett Greene (41034478),Garrett Greene,41034478,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,TB,0
,,,,,,,,,,,,,,WR,Brandon Johnson (41034480),Brandon Johnson,41034480,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,TB,0
,,,,,,,,,,,,,,WR,Dennis Houston (41034482),Dennis Houston,41034482,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,TB,0
,,,,,,,,,,,,,,WR,Mason Tipton (41034484),Mason Tipton,41034484,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,NO,1.02
,,,,,,,,,,,,,,WR,Kevin Austin Jr. (41034486),Kevin Austin Jr.,41034486,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,NO,0
,,,,,,,,,,,,,,WR,Dante Pettis (41034488),Dante Pettis,41034488,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,NO,0.8
,,,,,,,,,,,,,,WR,Trey Palmer (41034490),Trey Palmer,41034490,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,NO,0
,,,,,,,,,,,,,,WR,Ja'Lynn Polk (41034492),Ja'Lynn Polk,41034492,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,NO,0
,,,,,,,,,,,,,,WR,Bub Means (41034494),Bub Means,41034494,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,NO,0
,,,,,,,,,,,,,,WR,Samori Toure (41034496),Samori Toure,41034496,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,NO,0
,,,,,,,,,,,,,,WR,Ronnie Bell (41034498),Ronnie Bell,41034498,WR/FLEX,3000,NO@TB 12/07/2025 01:00PM ET,NO,0
,,,,,,,,,,,,,,WR,Dont'e Thornton Jr. (41034450),Dont'e Thornton Jr.,41034450,WR/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,LV,1.84
,,,,,,,,,,,,,,WR,Jack Bech (41034452),Jack Bech,41034452,WR/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,LV,1.78
,,,,,,,,,,,,,,WR,Alex Bachman (41034454),Alex Bachman,41034454,WR/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,LV,0.19
,,,,,,,,,,,,,,WR,Justin Shorter (41034456),Justin Shorter,41034456,WR/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,LV,0
,,,,,,,,,,,,,,WR,DJ Turner (41034458),DJ Turner,41034458,WR/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,LV,0
,,,,,,,,,,,,,,WR,Phillip Dorsett II (41034460),Phillip Dorsett II,41034460,WR/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,LV,0
,,,,,,,,,,,,,,WR,Shedrick Jackson (41034462),Shedrick Jackson,41034462,WR/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,LV,0
,,,,,,,,,,,,,,WR,Lil'Jordan Humphrey (41034464),Lil'Jordan Humphrey,41034464,WR/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,DEN,1.9
,,,,,,,,,,,,,,WR,Kyrese Rowan (41034466),Kyrese Rowan,41034466,WR/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,DEN,0
,,,,,,,,,,,,,,WR,Michael Bandy (41034468),Michael Bandy,41034468,WR/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,DEN,0.8
,,,,,,,,,,,,,,WR,A.T. Perry (41034470),A.T. Perry,41034470,WR/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,DEN,0
,,,,,,,,,,,,,,TE,Michael Mayer (41034734),Michael Mayer,41034734,TE/FLEX,3000,DEN@LV 12/07/2025 04:05PM ET,LV,5.13
,,,,,,,,,,,,,,WR,Xavier Weaver (41034426),Xavier Weaver,41034426,WR/FLEX,3000,LAR@ARI 12/07/2025 04:25PM ET,ARI,0.77
,,,,,,,,,,,,,,WR,Andre Baccellia (41034428),Andre Baccellia,41034428,WR/FLEX,3000,LAR@ARI 12/07/2025 04:25PM ET,ARI,0.5
,,,,,,,,,,,,,,WR,Zay Jones (41034430),Zay Jones,41034430,WR/FLEX,3000,LAR@ARI 12/07/2025 04:25PM ET,ARI,3.79
,,,,,,,,,,,,,,WR,Simi Fehoko (41034432),Simi Fehoko,41034432,WR/FLEX,3000,LAR@ARI 12/07/2025 04:25PM ET,ARI,0
,,,,,,,,,,,,,,WR,Jalen Brooks (41034434),Jalen Brooks,41034434,WR/FLEX,3000,LAR@ARI 12/07/2025 04:25PM ET,ARI,0
,,,,,,,,,,,,,,WR,Trent Sherfield Sr. (41034436),Trent Sherfield Sr.,41034436,WR/FLEX,3000,LAR@ARI 12/07/2025 04:25PM ET,ARI,0.51
,,,,,,,,,,,,,,WR,Tejhaun Palmer (41034438),Tejhaun Palmer,41034438,WR/FLEX,3000,LAR@ARI 12/07/2025 04:25PM ET,ARI,0
,,,,,,,,,,,,,,WR,Jordan Whittington (41034440),Jordan Whittington,41034440,WR/FLEX,3000,LAR@ARI 12/07/2025 04:25PM ET,LAR,2.66
,,,,,,,,,,,,,,WR,Konata Mumpfield (41034442),Konata Mumpfield,41034442,WR/FLEX,3000,LAR@ARI 12/07/2025 04:25PM ET,LAR,1.14
,,,,,,,,,,,,,,WR,Tru Edwards (41034444),Tru Edwards,41034444,WR/FLEX,3000,LAR@ARI 12/07/2025 04:25PM ET,LAR,0
,,,,,,,,,,,,,,WR,Tyler Scott (41034446),Tyler Scott,41034446,WR/FLEX,3000,LAR@ARI 12/07/2025 04:25PM ET,LAR,0
,,,,,,,,,,,,,,WR,Brennan Presley (41034448),Brennan Presley,41034448,WR/FLEX,3000,LAR@ARI 12/07/2025 04:25PM ET,LAR,0
,,,,,,,,,,,,,,WR,Tyrell Shavers (41034410),Tyrell Shavers,41034410,WR/FLEX,3000,CIN@BUF 12/07/2025 01:00PM ET,BUF,2.85
,,,,,,,,,,,,,,WR,Charlie Jones (41034412),Charlie Jones,41034412,WR/FLEX,3000,CIN@BUF 12/07/2025 01:00PM ET,CIN,0.5
,,,,,,,,,,,,,,WR,Jermaine Burton (41034414),Jermaine Burton,41034414,WR/FLEX,3000,CIN@BUF 12/07/2025 01:00PM ET,CIN,0
,,,,,,,,,,,,,,WR,Kendric Pryor (41034416),Kendric Pryor,41034416,WR/FLEX,3000,CIN@BUF 12/07/2025 01:00PM ET,CIN,0
,,,,,,,,,,,,,,WR,Jordan Moore (41034418),Jordan Moore,41034418,WR/FLEX,3000,CIN@BUF 12/07/2025 01:00PM ET,CIN,0
,,,,,,,,,,,,,,WR,Curtis Samuel (41034420),Curtis Samuel,41034420,WR/FLEX,3000,CIN@BUF 12/07/2025 01:00PM ET,BUF,3.52
,,,,,,,,,,,,,,WR,Mecole Hardman Jr. (41034422),Mecole Hardman Jr.,41034422,WR/FLEX,3000,CIN@BUF 12/07/2025 01:00PM ET,BUF,-1
,,,,,,,,,,,,,,WR,Stephen Gosnell (41034424),Stephen Gosnell,41034424,WR/FLEX,3000,CIN@BUF 12/07/2025 01:00PM ET,BUF,0
,,,,,,,,,,,,,,TE,Noah Fant (41034736),Noah Fant,41034736,TE/FLEX,3000,CIN@BUF 12/07/2025 01:00PM ET,CIN,6.8
,,,,,,,,,,,,,,TE,Pat Freiermuth (41034738),Pat Freiermuth,41034738,TE/FLEX,2900,PIT@BAL 12/07/2025 01:00PM ET,PIT,6.9
,,,,,,,,,,,,,,TE,Gunnar Helm (41034740),Gunnar Helm,41034740,TE/FLEX,2900,TEN@CLE 12/07/2025 01:00PM ET,TEN,5.92
,,,,,,,,,,,,,,DST,Titans  (41034959),Titans ,41034959,DST,2900,TEN@CLE 12/07/2025 01:00PM ET,TEN,5.25
,,,,,,,,,,,,,,TE,Jonnu Smith (41034744),Jonnu Smith,41034744,TE/FLEX,2800,PIT@BAL 12/07/2025 01:00PM ET,PIT,5.22
,,,,,,,,,,,,,,DST,Commanders  (41034960),Commanders ,41034960,DST,2800,WAS@MIN 12/07/2025 01:00PM ET,WAS,4.17
,,,,,,,,,,,,,,TE,Dawson Knox (41034742),Dawson Knox,41034742,TE/FLEX,2800,CIN@BUF 12/07/2025 01:00PM ET,BUF,3.94
,,,,,,,,,,,,,,TE,David Njoku (41034746),David Njoku,41034746,TE/FLEX,2700,TEN@CLE 12/07/2025 01:00PM ET,CLE,7.2
,,,,,,,,,,,,,,TE,Cole Kmet (41034750),Cole Kmet,41034750,TE/FLEX,2700,CHI@GB 12/07/2025 04:25PM ET,CHI,5.01
,,,,,,,,,,,,,,DST,Jaguars  (41034961),Jaguars ,41034961,DST,2700,IND@JAX 12/07/2025 01:00PM ET,JAX,8.17
,,,,,,,,,,,,,,TE,Taysom Hill (41034748),Taysom Hill,41034748,TE/FLEX,2700,NO@TB 12/07/2025 01:00PM ET,NO,2.52
,,,,,,,,,,,,,,TE,Darnell Washington (41034752),Darnell Washington,41034752,TE/FLEX,2600,PIT@BAL 12/07/2025 01:00PM ET,PIT,4.8
,,,,,,,,,,,,,,DST,Steelers  (41034962),Steelers ,41034962,DST,2600,PIT@BAL 12/07/2025 01:00PM ET,PIT,8.25
,,,,,,,,,,,,,,TE,Luke Musgrave (41034754),Luke Musgrave,41034754,TE/FLEX,2600,CHI@GB 12/07/2025 04:25PM ET,GB,2.42
,,,,,,,,,,,,,,TE,Davis Allen (41034756),Davis Allen,41034756,TE/FLEX,2600,LAR@ARI 12/07/2025 04:25PM ET,LAR,4.06
,,,,,,,,,,,,,,TE,Elijah Arroyo (41034934),Elijah Arroyo,41034934,TE/FLEX,2500,SEA@ATL 12/07/2025 01:00PM ET,SEA,3.16
,,,,,,,,,,,,,,TE,Nick Kallerup (41034936),Nick Kallerup,41034936,TE/FLEX,2500,SEA@ATL 12/07/2025 01:00PM ET,SEA,0
,,,,,,,,,,,,,,TE,Eric Saubert (41034938),Eric Saubert,41034938,TE/FLEX,2500,SEA@ATL 12/07/2025 01:00PM ET,SEA,0.31
,,,,,,,,,,,,,,TE,Charlie Woerner (41034940),Charlie Woerner,41034940,TE/FLEX,2500,SEA@ATL 12/07/2025 01:00PM ET,ATL,0.69
,,,,,,,,,,,,,,TE,Teagan Quitoriano (41034942),Teagan Quitoriano,41034942,TE/FLEX,2500,SEA@ATL 12/07/2025 01:00PM ET,ATL,0
,,,,,,,,,,,,,,TE,Feleipe Franks (41034944),Feleipe Franks,41034944,TE/FLEX,2500,SEA@ATL 12/07/2025 01:00PM ET,ATL,0.03
,,,,,,,,,,,,,,TE,Joshua Simon (41034946),Joshua Simon,41034946,TE/FLEX,2500,SEA@ATL 12/07/2025 01:00PM ET,ATL,0
,,,,,,,,,,,,,,DST,Falcons  (41034963),Falcons ,41034963,DST,2500,SEA@ATL 12/07/2025 01:00PM ET,ATL,7
